benchmark_id,benchmark_name,category,problem_family,primary_metric,implementation_id,library,algorithm,technology,implementation_version,input_status,capability_status,comparison_track,problem_scope,run_status,solution_status,proof_status,termination_reason,status_reason
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison | upstream issues #537 and #539 affect axle repair and degenerate truck geometry
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,py3dbp,py3dbp,pivot greedy,Python,1.1.2,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=no per-item orientation subset or cost objective | quality is strongly input-order sensitive
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,rust_brkga,u-nesting,BRKGA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,rust_extreme_point,u-nesting,ExtremePoint,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=native API accepts one boundary; multi-bin results require a repeated-single-boundary adapter
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,rust_ga,u-nesting,GA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,rust_layer,u-nesting,Layer/BottomLeftFill,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,rust_sa,u-nesting,SA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=intended only for small instances | JVM sidecar integration and cross-process timing require a separate performance track
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B18,Compatibility/segregation,CONSTRAINT_CONFORMANCE,COMPATIBILITY,hard_compliance,skjolber_plain,skjolber/3d-bin-container-packing,Plain,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,exact_cp_sat,OR-Tools,strengthened CP-SAT model,C++ core/Python binding,9.15.6755,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit integer model
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,exact_cplex,CPLEX,strengthened MIP model,native commercial/Python binding,22.1.2.0,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=promotional license has a 1000-constraint limit | not a prebuilt 3D packer
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,exact_gurobi,Gurobi,strengthened MIP model,native commercial/Python binding,13.0.3,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=commercial production and redistribution licensing required | not a prebuilt 3D packer
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,C/C++ core/Python binding,6.2.1,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit model
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,go_bp3d,gedex/bp3d,pivot greedy,Go sidecar,0ba3dcda7ab334c19b0979b1cf1fa05e09f33bc7,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=PutItem does not enforce cumulative MaxWeight | no per-item orientation subset
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,Python,75764a2b8a5c8e0a6713a4f672c0a8ff81b1107a,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=fix-point produced overlapping certificates | loadbear is a sort key rather than a hard load-bearing constraint
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,packingsolver_fork_box,PackingSolver fork,box portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=column_generation returned an empty incumbent on THPACK9-47
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=stack support is not a general contact/load-flow model
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,packingsolver_upstream_box,PackingSolver upstream,box portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison | upstream issues #537 and #539 affect axle repair and degenerate truck geometry
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,py3dbp,py3dbp,pivot greedy,Python,1.1.2,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=no per-item orientation subset or cost objective | quality is strongly input-order sensitive
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,rust_brkga,u-nesting,BRKGA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,rust_extreme_point,u-nesting,ExtremePoint,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=native API accepts one boundary; multi-bin results require a repeated-single-boundary adapter
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,rust_ga,u-nesting,GA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,rust_layer,u-nesting,Layer/BottomLeftFill,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,rust_sa,u-nesting,SA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=intended only for small instances | JVM sidecar integration and cross-process timing require a separate performance track
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B19,Alonso 2019,INDUSTRIAL,MULTI_CONTAINER_INDUSTRIAL,full_feasible_rate,skjolber_plain,skjolber/3d-bin-container-packing,Plain,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,exact_cp_sat,OR-Tools,strengthened CP-SAT model,C++ core/Python binding,9.15.6755,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit integer model
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,exact_cplex,CPLEX,strengthened MIP model,native commercial/Python binding,22.1.2.0,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=promotional license has a 1000-constraint limit | not a prebuilt 3D packer
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,exact_gurobi,Gurobi,strengthened MIP model,native commercial/Python binding,13.0.3,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=commercial production and redistribution licensing required | not a prebuilt 3D packer
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,C/C++ core/Python binding,6.2.1,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit model
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,go_bp3d,gedex/bp3d,pivot greedy,Go sidecar,0ba3dcda7ab334c19b0979b1cf1fa05e09f33bc7,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=PutItem does not enforce cumulative MaxWeight | no per-item orientation subset
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,Python,75764a2b8a5c8e0a6713a4f672c0a8ff81b1107a,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=fix-point produced overlapping certificates | loadbear is a sort key rather than a hard load-bearing constraint
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,packingsolver_fork_box,PackingSolver fork,box portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=column_generation returned an empty incumbent on THPACK9-47
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=stack support is not a general contact/load-flow model
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,packingsolver_upstream_box,PackingSolver upstream,box portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison | upstream issues #537 and #539 affect axle repair and degenerate truck geometry
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,py3dbp,py3dbp,pivot greedy,Python,1.1.2,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=no per-item orientation subset or cost objective | quality is strongly input-order sensitive
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,rust_brkga,u-nesting,BRKGA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,rust_extreme_point,u-nesting,ExtremePoint,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=native API accepts one boundary; multi-bin results require a repeated-single-boundary adapter
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,rust_ga,u-nesting,GA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,rust_layer,u-nesting,Layer/BottomLeftFill,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,rust_sa,u-nesting,SA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=intended only for small instances | JVM sidecar integration and cross-process timing require a separate performance track
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B20,Alonso 2020,INDUSTRIAL,MULTI_PERIOD_PALLET,demand_completion,skjolber_plain,skjolber/3d-bin-container-packing,Plain,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B21,ESICUP VRPTW-CLP,INDUSTRIAL,ROUTING_LOADING,full_feasible_rate,exact_cp_sat,OR-Tools,strengthened CP-SAT model,C++ core/Python binding,9.15.6755,SOURCE_INVALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,SOURCE_PENDING,input=SOURCE_INVALID; capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit integer model
B21,ESICUP VRPTW-CLP,INDUSTRIAL,ROUTING_LOADING,full_feasible_rate,exact_cplex,CPLEX,strengthened MIP model,native commercial/Python binding,22.1.2.0,SOURCE_INVALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,SOURCE_PENDING,input=SOURCE_INVALID; capability=ADAPTER_MISSING; known_issues=promotional license has a 1000-constraint limit | not a prebuilt 3D packer
B21,ESICUP VRPTW-CLP,INDUSTRIAL,ROUTING_LOADING,full_feasible_rate,exact_gurobi,Gurobi,strengthened MIP model,native commercial/Python binding,13.0.3,SOURCE_INVALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,SOURCE_PENDING,input=SOURCE_INVALID; capability=ADAPTER_MISSING; known_issues=commercial production and redistribution licensing required | not a prebuilt 3D packer
B21,ESICUP VRPTW-CLP,INDUSTRIAL,ROUTING_LOADING,full_feasible_rate,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,C/C++ core/Python binding,6.2.1,SOURCE_INVALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,SOURCE_PENDING,input=SOURCE_INVALID; capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit model
B21,ESICUP VRPTW-CLP,INDUSTRIAL,ROUTING_LOADING,full_feasible_rate,go_bp3d,gedex/bp3d,pivot greedy,Go sidecar,0ba3dcda7ab334c19b0979b1cf1fa05e09f33bc7,SOURCE_INVALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,SOURCE_PENDING,input=SOURCE_INVALID; capability=PROJECTION_ONLY; known_issues=PutItem does not enforce cumulative MaxWeight | no per-item orientation subset
